X,Y,ObjectId,ogcfid,title,description,url_1,create_date,last_date,numeric_1,date_1,date_2,list_1,datum_exportu,GlobalID
1846980.8088,6303713.4333,520,8376,Přemysl Jagoš,"veterinář, rektor Vysoké školy veterinární v Brně",https://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31526,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1930/06/03 00:00:00+00,2009/12/04 00:00:00+00,64,2023/08/17 00:00:00+00,{E1C0A396-9969-4059-9FD2-47A3545EC1FB}
1847385.0432,6303928.5256,521,8378,Josef Januš,"salesián, hudební skladatel",https://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31661,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1909/08/24 00:00:00+00,1975/10/26 00:00:00+00,52,2023/08/17 00:00:00+00,{5F800FDC-818E-4EE8-8918-E6CE962CA84E}
1847325.71,6303846.731,522,8379,Josef Januška,"dvorní rada, kurátor, politik",https://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=27572,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1823/09/04 00:00:00+00,1907/12/16 00:00:00+00,67,2023/08/17 00:00:00+00,{0B9F50E7-F880-464A-A5A5-E24BE2C3D5CD}
1847102.9931,6303387.1532,523,8380,Zdeněk Jaroš,"geolog a paleontolog, přednosta mineralogicko-geologického oddělení MZM v Brně",,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1883/04/14 00:00:00+00,1945/10/07 00:00:00+00,65,2023/08/17 00:00:00+00,{96102535-9AE3-4C3B-A5D8-15B5278F55AE}
1847684.5261,6303098.2209,524,8381,Adolf Jebavý,"podnikatel v uzenářství a konzervárenství masa; mecenáš kulturních a sportovních organizací",https://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=22335,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1903/02/27 00:00:00+00,,60,2023/08/17 00:00:00+00,{36FB953F-5C4A-45CF-A376-6B92AA1E80D4}
1847684.5706,6303098.0677,525,8382,Adolf Jebavý,"uzenářský mistr a majitel domu v Brně, mecenáš brněnského českého kulturního života
",https://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=21901,2019/02/07 00:00:00+00,2020/09/22 00:00:00+00,,1872/05/31 00:00:00+00,1938/10/25 00:00:00+00,60,2023/08/17 00:00:00+00,{C16E19FB-70E1-4297-8232-686964BD94AC}
1847684.014,6303101.2513,526,8383,Cyril Jebavý,podnikatel v masném a konzervárenském průmyslu,https://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=22340,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1905/06/18 00:00:00+00,,60,2023/08/17 00:00:00+00,{F7654912-33C3-4673-A7BE-08F3C10A7276}
1847339.4579,6303579.5418,527,8384,Marie Jedličková,"operní pěvkyně, dramatická sopranistka",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14570,2019/02/07 00:00:00+00,2023/03/24 00:00:00+00,,1887/10/06 00:00:00+00,1982/07/10 00:00:00+00,63,2023/08/17 00:00:00+00,{29882E37-5465-4458-A41F-23C467540ED3}
1847455.0187,6303167.3588,528,8385,Antonín Julínek,operetní zpěvák a herec,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=9805,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1922/03/30 00:00:00+00,2008/03/23 00:00:00+00,63,2023/08/17 00:00:00+00,{D5642EE0-2F8F-4766-A8F1-0B9DB8F2D465}
1847492.7782,6303895.0347,529,8386,Jan Kabeláč,"římskokatolický kněz, kanovník Královské stoliční kapituly sv. Petra a Pavla v Brně",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=25646,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1937/02/02 00:00:00+00,2015/08/18 00:00:00+00,52,2023/08/17 00:00:00+00,{FA2F15E3-FA26-4F93-9D9E-FCC153433144}
1847383.6518,6303737.2868,530,8387,Josef Kadula,výtvarník a hudebník,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12261,2019/02/07 00:00:00+00,2019/02/07 00:00:00+00,,1920/12/31 00:00:00+00,1985/09/28 00:00:00+00,63,2023/08/17 00:00:00+00,{AA236729-BB64-4346-8E86-C59D47077374}
1847067.1482,6304078.7343,531,8588,František Krajtl,okresní hejtman v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=23255,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1884/01/04 00:00:00+00,,61,2023/08/17 00:00:00+00,{505CD38B-A6C0-4AE0-8F4F-2AAAD2D48E9D}
1846767.0308,6303999.7135,532,8589,Emil Králík,"architekt, profesor brněnské české techniky",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2152,2019/02/16 00:00:00+00,2020/07/29 00:00:00+00,,1880/02/21 00:00:00+00,1946/06/26 00:00:00+00,50,2023/08/17 00:00:00+00,{2AD5D03B-9CAC-46D6-9E69-476CF03FA07B}
1846767.042,6303999.6624,533,8590,Marie Králíková,sportovkyně - tenis,,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1912/10/07 00:00:00+00,1931/11/04 00:00:00+00,62,2023/08/17 00:00:00+00,{8AFEA123-0321-4518-8BB7-34E3C6D8A2F3}
1847153.443,6304096.6805,534,8591,Josef Kratochvil,"učitel, spisovatel, vysokoškolský pedagog, skautský činitel",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2503,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1915/12/31 00:00:00+00,2001/05/26 00:00:00+00,65,2023/08/17 00:00:00+00,{FB61656A-C668-405D-A7DD-CBD12EC3FC08}
1847154.1666,6304091.7768,535,8592,Josef Kratochvil,"katolický filozof, dlouholetý zaměstnanec Zemské a univerzitní knihovny v Brně",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=10577,2019/02/16 00:00:00+00,2021/03/18 00:00:00+00,,1882/03/09 00:00:00+00,1940/04/07 00:00:00+00,65,2023/08/17 00:00:00+00,{7F598E83-2357-49C2-966D-782607B781A0}
1847150.8382,6303978.2771,536,8593,Josef Kratochvil,divadelní fotograf,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=26542,2019/02/16 00:00:00+00,2021/03/18 00:00:00+00,,1943/06/30 00:00:00+00,2018/03/04 00:00:00+00,63,2023/08/17 00:00:00+00,{85C7D05B-D8E9-41F0-B440-C6AA73450D60}
1847342.9311,6303855.3974,537,8595,Šlechtislav Kriebel,rada zemské politické správy,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31774,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1883/03/08 00:00:00+00,1936/08/24 00:00:00+00,67,2023/08/17 00:00:00+00,{F6A46033-5655-4CC9-ABFF-8688066F0B49}
1847467.7091,6304047.8308,538,8596,Pavel Krippner,advokát,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12836,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1882/06/25 00:00:00+00,1947/11/03 00:00:00+00,67,2023/08/17 00:00:00+00,{C322296C-ECEB-4160-BC7E-AC08E874F7CF}
1846978.0035,6303911.0054,539,8597,Eduard Krist,"významná postavička Brna, potulný hudebník a pouliční lidový zpěvák",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=30217,2019/02/16 00:00:00+00,2023/03/24 00:00:00+00,,1844/03/08 00:00:00+00,1922/04/16 00:00:00+00,63,2023/08/17 00:00:00+00,{85BBA60A-97FB-4235-91BC-2F8E761378DD}
1847427.2556,6303863.2635,540,8598,Ladislav Josef Kronich,"milosrdný bratr, v letech 1980–1992 provinciál Českomoravské provincie Hospitálského řádu svatého Jana z Boha – Milosrdných bratří",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=23891,2019/02/16 00:00:00+00,2021/03/17 00:00:00+00,,1921/02/03 00:00:00+00,2014/12/20 00:00:00+00,52,2023/08/17 00:00:00+00,{EAE3ECD2-D243-4144-8394-2FFCD3C77F23}
1847017.6778,6304172.4841,541,8599,Vladislav Kruta,"univerzitní profesor, vědec v oboru fyziologie",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31168,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1908/06/27 00:00:00+00,1979/09/06 00:00:00+00,64,2023/08/17 00:00:00+00,{A5ACAA5B-7FFB-4611-B58F-09E2C4DB1BF5}
1847320.8898,6303162.6088,542,8600,Karel Kryl,malíř a sochař v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6673,2019/02/16 00:00:00+00,2020/04/01 00:00:00+00,,1919/10/23 00:00:00+00,1978/08/06 00:00:00+00,63,2023/08/17 00:00:00+00,{F8BA4E8C-F95B-4CDC-8C8B-47E08AD65138}
1847226.6245,6303893.8088,543,8601,Gustav Křivinka,hudební skladatel,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2504,2019/02/16 00:00:00+00,2023/03/24 00:00:00+00,,1928/04/24 00:00:00+00,1990/02/17 00:00:00+00,63,2023/08/17 00:00:00+00,{BF4932A9-2F74-472A-9CB1-67F4D876C6C1}
1847291.4792,6303874.6541,544,8602,Anna Kříženecká,bioložka,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3397,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1912/06/22 00:00:00+00,1985/08/31 00:00:00+00,64,2023/08/17 00:00:00+00,{059D5F3C-CF22-48DC-BB7E-0A129A055A8C}
1847329.2388,6303630.2276,545,8603,Florián Kuba,"architekt, stavitel",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=24552,2019/02/16 00:00:00+00,2023/03/08 00:00:00+00,,1903/05/04 00:00:00+00,1983/09/04 00:00:00+00,51,2023/08/17 00:00:00+00,{89626AFA-1C95-4621-81B7-504DFC301183}
1847417.1367,6303728.3651,546,8604,Marie Kuhlová,klavíristka a pedagožka,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5353,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1862/12/08 00:00:00+00,1951/09/21 00:00:00+00,63,2023/08/17 00:00:00+00,{F5E78448-5A2D-4064-BD81-79DC01CE8967}
1847310.5928,6303674.3928,547,8605,František Kulhánek,"římskokatolický kněz, brněnský děkan, farář v kostele sv. Tomáše",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=20512,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1896/01/14 00:00:00+00,1983/06/27 00:00:00+00,52,2023/08/17 00:00:00+00,{5161E601-6C4B-4640-8250-2FF9008894AF}
1847158.842,6303198.7187,548,8607,Miroslav Kunčar,vysokoškolský pedagog,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31288,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1923/02/24 00:00:00+00,1982/09/17 00:00:00+00,64,2023/08/17 00:00:00+00,{077807C0-9AF5-4001-BF37-682DB5FE27C4}
1847439.8458,6304054.8628,549,8608,Wolfgang Kusý,"advokát, říšský a moravský zemský poslanec",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2714,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1842/10/31 00:00:00+00,1886/01/31 00:00:00+00,61,2023/08/17 00:00:00+00,{B1845085-C06E-40DB-9987-8A9D0B17E6DF}
1847282.4289,6304027.6542,550,8609,Antonín Kvítek,"pedagog, středoškolský profesor",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=9156,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1852/03/27 00:00:00+00,1928/02/11 00:00:00+00,64,2023/08/17 00:00:00+00,{84196015-F492-4706-B292-777E925ED559}
1847543.4954,6303677.4915,551,8610,Vladimír Kyas,"právník, vrchní magistrátní rada",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=21252,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1884/10/06 00:00:00+00,1965/03/15 00:00:00+00,61,2023/08/17 00:00:00+00,{2FBC091B-0FBA-4378-9E2E-99794D602EA7}
1847543.5399,6303677.4915,552,8611,Otto Kyas,"zemský zemědělský rada, třetí ředitel Moravského zemského výzkumného zemědělského ústavu v Brně, vyučující agrikulturní chemie na ČVŠT v Brně
",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=19198,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1876/12/09 00:00:00+00,1942/12/24 00:00:00+00,61,2023/08/17 00:00:00+00,{BCF425E6-D54A-478A-914B-5B0878C6F58D}
1847543.5399,6303677.3893,553,8612,Viktor Amand Kyas,"kněz a pedagog
",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=21251,2019/02/16 00:00:00+00,2019/02/16 00:00:00+00,,1873/08/19 00:00:00+00,1944/03/03 00:00:00+00,53,2023/08/17 00:00:00+00,{87C73617-0672-43A7-9A45-D240506017A0}
1847189.633,6303739.398,554,8613,František Kyselka,"učitel, člen brněnské městské rady a předseda školské a kulturní komise",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12260,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1859/01/13 00:00:00+00,1949/10/13 00:00:00+00,65,2023/08/17 00:00:00+00,{65189F12-2268-44F4-9ABE-869DE64D1850}
1847382.1601,6304061.6224,555,8614,Alois Lamplota,proslulý cukrář - výrobce bonbonů v Králově Poli,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12626,2019/02/17 00:00:00+00,2020/09/24 00:00:00+00,,1873/03/20 00:00:00+00,1956/08/06 00:00:00+00,60,2023/08/17 00:00:00+00,{80693A71-EE54-4EB0-8D07-2B5F86EFCA34}
1847382.1267,6304061.4351,556,8615,Josef Lamplota,"cukrář v Králově Poli, sportovec - jachting",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12630,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1905/09/23 00:00:00+00,1974/02/21 00:00:00+00,60,2023/08/17 00:00:00+00,{E15EE4C1-100F-4060-9CCE-FB97ECFFEE26}
1847045.0847,6303409.9672,557,8616,Antonín Lamplota,obchodník a výrobce sladových výtažků a sladových preparátů v Králově Poli a v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12992,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1881/06/13 00:00:00+00,1950/12/24 00:00:00+00,60,2023/08/17 00:00:00+00,{6B6665CE-5226-4E35-85EA-E6E37362EAAC}
1847326.389,6303582.0276,558,8617,Arnošt Lamprecht,"univerzitní profesor, jazykovědec - bohemista, dialektolog, externí vedoucí brněnské pobočky Ústavu pro jazyk český ČSAV",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6951,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1919/10/19 00:00:00+00,1985/05/02 00:00:00+00,64,2023/08/17 00:00:00+00,{229639F0-29E0-4988-8131-0104E5CF874D}
1847537.5955,6303615.9259,559,8618,Jan Laušman,akademický sochař a přísežný soudní znalec,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12889,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1882/09/02 00:00:00+00,1951/03/15 00:00:00+00,63,2023/08/17 00:00:00+00,{6C9F093A-EC58-4D9C-9F7C-8E109E84D06B}
1847537.5843,6303615.7727,560,8619,Vladimír Laušman,architekt,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31958,2019/02/17 00:00:00+00,2023/03/08 00:00:00+00,,1915/02/03 00:00:00+00,1994/01/09 00:00:00+00,50,2023/08/17 00:00:00+00,{2632E5F3-7728-4E15-B16C-4737A9B7AC49}
1846835.8151,6303908.0429,561,8620,Jiří Levý,"literární teoretik a historik, průkopník oboru teorie překladu, vysokoškolský pedagog",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14865,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1926/08/08 00:00:00+00,1967/01/17 00:00:00+00,64,2023/08/17 00:00:00+00,{3DBB819A-664B-48D4-9664-9DE704193293}
1846835.8263,6303907.9918,562,8621,Otakar Levý,"český literární historik, romanista, překladatel z francouzštiny",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=18827,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1896/10/03 00:00:00+00,1946/10/07 00:00:00+00,64,2023/08/17 00:00:00+00,{5CD1DCE8-9D91-4EF9-B12A-D901DF69D9D5}
1847472.7964,6303565.6999,563,8622,Josef Líčka,profesor brněnské české techniky a její rektor v letech 1908–1909,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2148,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1852/08/13 00:00:00+00,1909/08/04 00:00:00+00,64,2023/08/17 00:00:00+00,{7A223B0C-E6F4-4250-BB45-97589715BE03}
1846841.0249,6303983.9299,564,8623,Václav Lídl,"výrobce hudebních nástrojů, obchodník",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3723,2019/02/17 00:00:00+00,2020/09/24 00:00:00+00,,1894/10/31 00:00:00+00,1981/09/11 00:00:00+00,60,2023/08/17 00:00:00+00,{D4DA37F1-2DCB-4DA0-8B45-A52075179729}
1846841.0249,6303983.9128,565,8624,Václav Lídl,hudební skladatel,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3725,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1922/11/05 00:00:00+00,2004/08/10 00:00:00+00,63,2023/08/17 00:00:00+00,{56B52A3A-FB14-4D78-887B-42F9C920FCF7}
1847489.9396,6303872.9345,566,8625,Ernst Lindenthal,středoškolský profesor,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=26842,2019/02/17 00:00:00+00,2020/05/07 00:00:00+00,,1853/12/16 00:00:00+00,1922/05/04 00:00:00+00,64,2023/08/17 00:00:00+00,{AF020602-90A5-4086-8B2A-A2188389CD52}
1847089.3564,6304051.8491,567,8626,Vladimír List,"inženýr elektrotechniky, profesor konstrukční elektrotechniky na české technice v Brně, v letech 1917–1918 rektor",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2093,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1877/06/04 00:00:00+00,1971/06/27 00:00:00+00,65,2023/08/17 00:00:00+00,{69983BE1-8FED-484A-9D68-1DB7E5E20520}
1847367.5772,6303582.1127,568,8627,Leopold Lojka,řidič arcivévody a následníka trůnu Františka Ferdinanda d´Este v okamžiku atentátu v Sarajevu dne 28. 6. 1914,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14551,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1886/09/17 00:00:00+00,1926/07/18 00:00:00+00,67,2023/08/17 00:00:00+00,{07A9CA50-E88A-44AA-AEFA-EB4820DB1FC9}
1847447.4935,6303639.9834,569,8628,Jaroslav Lorek,právník,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=23532,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1890/12/02 00:00:00+00,1952/03/10 00:00:00+00,67,2023/08/17 00:00:00+00,{4694CEEB-1CB5-4ADB-AC72-A5B10BB834B0}
1847316.0029,6303931.6415,570,8629,Adolf Anton Löw,podnikatel ve vlnařství,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=22129,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1851/05/23 00:00:00+00,1892/12/07 00:00:00+00,60,2023/08/17 00:00:00+00,{E00103F9-6F5A-49A8-A047-79CA0D8825D2}
1847374.0115,6303959.9735,571,8630,Adolf Anton/Aron Löw,podnikatel ve vlnařství,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=22110,2019/02/17 00:00:00+00,2020/09/22 00:00:00+00,,1824/02/13 00:00:00+00,1883/02/23 00:00:00+00,60,2023/08/17 00:00:00+00,{DF59518D-C8A5-44A5-BCA3-5D757C627694}
1847374.0115,6303959.9395,572,8631,Karl Anton Löw,"průmyslník ve vlnařství; přední představitel rakouského průmyslu",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=22042,2019/02/17 00:00:00+00,2020/09/22 00:00:00+00,,1849/05/28 00:00:00+00,1930/04/19 00:00:00+00,60,2023/08/17 00:00:00+00,{7640038F-46CC-4E00-A918-EDFBA12B05FA}
1847102.2917,6304189.1535,573,8632,Jiří Lysák,regionální publicista,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31290,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1926/09/09 00:00:00+00,2016/09/11 00:00:00+00,64,2023/08/17 00:00:00+00,{4B35EB87-404E-4EE5-9B02-C086E90EA90C}
1847421.4447,6303039.009,574,8633,František Macků,státní městský lékař v Brně,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12896,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1876/09/30 00:00:00+00,1958/09/12 00:00:00+00,54,2023/08/17 00:00:00+00,{D065D094-59BA-4D04-8B48-0F4C37372B66}
1847421.4336,6303038.9238,575,8634,František Macků,lékař,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=16238,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1914/05/21 00:00:00+00,1942/06/04 00:00:00+00,54,2023/08/17 00:00:00+00,{788D082E-1953-43DF-9704-B7DB17A267E0}
1847199.5627,6303703.9839,576,8635,Felicián Josef Macháč,"kapucín, římskokatolický kněz",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=32091,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1915/03/14 00:00:00+00,2003/10/17 00:00:00+00,52,2023/08/17 00:00:00+00,{D90EC179-E1B9-43A4-A1FB-36BCB2BE9BD8}
1847427.2333,6303863.1954,577,8636,Vojtěch Václav Málek,"milosrdný bratr, římskokatolický kněz, provinciál Českomoravské provincie Hospitálského řádu svatého Jana z Boha – Milosrdných bratří v letech 2004–2007",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=29087,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1927/08/20 00:00:00+00,2016/11/09 00:00:00+00,52,2023/08/17 00:00:00+00,{67E4B7B9-0B6F-477B-A95E-1F62884DEE86}
1847245.3818,6303730.6296,578,8637,Cyril Malý,"politik, poslanec NS v letech 1929–1935",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=32966,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1880/07/05 00:00:00+00,1947/08/01 00:00:00+00,61,2023/08/17 00:00:00+00,{B4CACADF-EC56-4D46-AE10-CACABC687FEC}
1847288.0283,6303896.3968,579,8638,Jaroslav Marcha,"spisovatel; novinář; poslanec",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2007,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1880/05/26 00:00:00+00,1961/12/29 00:00:00+00,67,2023/08/17 00:00:00+00,{0998EC0E-57F6-4814-A7CC-96E87074612E}
1847558.902,6303077.7742,580,8639,Theodor Martinec,"mikrobiolog, vysokoškolský pedagog, rektor Masarykovy univerzity v Brně 1959–1970, zakladatel Československé sbírky mikroorganismů",,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1909/11/13 00:00:00+00,1989/04/07 00:00:00+00,64,2023/08/17 00:00:00+00,{66D1EF6E-70D1-4E06-BDF6-1C2A97D7F6FE}
1847183.3101,6303874.9606,581,8640,Jaroslav Maška,poručík,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2835,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1891/01/09 00:00:00+00,1971/04/27 00:00:00+00,66,2023/08/17 00:00:00+00,{670E0843-0463-4AE0-94C7-C338A584B41F}
1847183.3101,6303874.9436,582,8641,Karel Jaroslav Maška,"středoškolský učitel, významný moravský archeolog",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=242,2019/02/17 00:00:00+00,2019/02/17 00:00:00+00,,1851/08/28 00:00:00+00,1916/02/06 00:00:00+00,64,2023/08/17 00:00:00+00,{5709056E-EFD6-491C-988D-0AEC0C06AFBD}
1847412.0605,6303895.8179,583,8642,Josef Karl Matzenauer,"stavební inženýr, vrchní stavební rada",https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=10496,2019/02/17 00:00:00+00,2020/07/29 00:00:00+00,,1871/03/08 00:00:00+00,1943/02/12 00:00:00+00,51,2023/08/17 00:00:00+00,{BC8553C5-CD83-42F6-B205-F738C37D60B8}
1847412.0605,6303895.852,584,8643,Karl Matzenauer,stavitel,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=10495,2019/02/17 00:00:00+00,2020/07/29 00:00:00+00,,,1901/08/10 00:00:00+00,51,2023/08/17 00:00:00+00,{2790A7B5-BCA8-45CB-BD70-E599C9ACD586}
